label,notes
minor-seventh,28353843
minor-seventh,28353843
major-seventh,28353944
dominant,2838444954
dominant,323542
dominant,28444854
minor-seventh,28475055
minor-seventh,28353843
minor-seventh,28353843
minor-seventh,28353843
minor-seventh,2838384245
minor-ninth,2847505457
suspended-fourth,28384247
dominant-ninth,33384245
major-seventh,40475156
minor-seventh,353843
minor-seventh,2838475055
minor-seventh,28353843
minor-seventh,28353843
minor-seventh,28353843
minor-seventh,2838384245
minor-seventh,28424350
dominant,2838444956
dominant,28444956
minor-seventh,28353843
minor-seventh,28353843
major-seventh,28353944
minor-seventh,28353843
minor-seventh,28353843
dominant,2838384247
minor-seventh,28353843
dominant-13th,2838444956
dominant,2838444957
half-diminished,343843
dominant,2838404449
diminished,2837404346
minor-seventh,28353843
half-diminished,343843
dominant,2838404449
diminished,2834374043
minor-seventh,28353843
dominant,28444652
dominant,405264
minor-seventh,16384247
half-diminished,2834374043
minor-seventh,28353843
minor-seventh,28353843
major-seventh,28353944
half-diminished,2834374043
half-diminished,2831343742
minor-seventh,16384247
half-diminished,2834374043
minor-seventh,28353843
minor-seventh,28353843
major-seventh,28353944
dominant-13th,2638444954
dominant,323640
major-seventh,16353944
dominant,2933394348
dominant,2832384247
dominant,2326283247
dominant,3538404458
dominant,3538404458
dominant,3639414559
minor-seventh,2831353857
dominant,2226283250
dominant,2832353856
dominant,1628384448
dominant,23283244
dominant,2832353856
dominant,23283247
dominant,2832353856
diminished,2831343758
dominant,23283247
dominant,3639414559
minor-11th,2831353857
dominant,2832343858
dominant,2326283244
dominant,2326283244
dominant,2326283241
dominant,2427293342
dominant,28444750
dominant,28444750
dominant,28444750
dominant,28445255
dominant-ninth,28445054
dominant-13th,28384449
dominant-ninth,28445054
dominant-13th,28384449
dominant-ninth,28445054
dominant-13th,28384449
dominant-13th,28384449
dominant-ninth,28445054
augmented,28485256
dominant-ninth,28445054
major-seventh,2844515858
dominant,283844505555
dominant,1739444848
minor-seventh,2838434545
major-seventh,28394646
dominant,283844505555
minor-seventh,1631384545
dominant,2832384848
major-minor,2843505454
major-minor,2843505555
major-seventh,28354244515858
dominant,28384344485555
dominant,1739444848
minor-seventh,28313538434547
major-seventh,28323539404446
dominant,263236404343
minor-seventh,28313538424545
dominant,283238434848
minor-seventh,28354347505454
minor-seventh,28354243505555
major-seventh,28354244515858
dominant,28384344485555
minor-seventh,28313538424545
major,23283240
dominant,2832353847
diminished,2225283143
dominant,2326324849
dominant,23263240
dominant,2832353850
dominant,2832353849
diminished,2831343749
dominant,23263238
major,23283237
dominant,26323541
dominant,202326293235
dominant,262932354447
major,23283244
dominant,23263240
major,32354047
major,23283240
major-seventh,2832353956
minor-seventh,19232843
minor-seventh,26313540
minor-seventh,19232843
dominant,26323552
major-seventh,20232844
minor-seventh,23283143
dominant,32353852
minor-seventh,23283143
minor-seventh,26313543
dominant,28323546
dominant,2832353844
major,23283240
dominant,2832353847
diminished,2225283143
dominant,2326324849
dominant,23263240
dominant,2832353850
dominant,2832353849
diminished,2831343749
dominant,23263238
major,23283237
dominant,26323541
dominant,202326293235
dominant,262932354447
major,23283244
dominant,23263240
major,32354047
major,23283240
dominant-ninth,3234384254
dominant,26323742
minor-seventh,3238414452
dominant,2632363846
minor-seventh,2628313542
dominant,29323742
dominant-ninth,3234384254
dominant,26323742
major-sixth,3537404452
minor-seventh,313538425052
dominant,26323745
major-sixth,3235374247
major-sixth,3535374055
dominant,323234384254
minor-seventh,3135384252
dominant,26323749
major-sixth,3235374252
dominant,3335384247
dominant-ninth,3234384258
minor-seventh,2831353857
dominant,23293244
dominant-ninth,3234384246
minor-seventh,313538425254
dominant,2630323740
minor,313540
minor-seventh,19353843
dominant-ninth,162844475254
minor,26313543
minor-seventh,2835384748
major-seventh,2328444751
minor,2631354345
minor-seventh,2835384748
major,162328323540
dominant,2838414448
dominant-ninth,2835445054
dominant-13th,2835384449
major-seventh,28353956
minor-11th,3133353843
dominant,2832353844
minor-seventh,2835384355
minor-seventh,2835384355
dominant,283538444852
minor,16233146
minor,2631354345
minor-seventh,2835384748
major-seventh,16233239
minor-seventh,16353843
minor-seventh,19353843
major-seventh,162840444751
minor-seventh,282835385255
minor,313540
major,28323540
minor-seventh,1628384347
major-seventh,162840444751
minor-seventh,162347
minor-seventh,28475055
minor-seventh,163947
dominant-ninth,1632354042
minor-ninth,162631353842
dominant,162838434648
dominant-ninth,2832353842
dominant-13th,162838404449
major-ninth,27303235
minor-seventh,313343
minor-seventh,162838
dominant,28353844
major,284456
minor,2835434755
minor,2328313543
major,3035404252
major-seventh,283539444756
minor-seventh,263540434750
dominant,283538464852
minor,3843475255
minor-seventh,353843
major-ninth,1639424447
minor-seventh,1638404347
major-ninth,162844475154
minor-seventh,35384043
minor-seventh,16283843
major-seventh,1628444751
minor,26313543
minor-seventh,2835384748
major-seventh,1623323539
minor,2631354345
minor-seventh,2835384748
major,162328323540
dominant,2838414448
dominant-ninth,2835445054
dominant-13th,2835384449
major-seventh,162856
dominant,323844
minor-seventh,2835384355
minor-seventh,2835384355
major,28353956
dominant,283538444852
minor,16233146
minor,2631354345
minor-seventh,2835384748
minor,313540
minor-seventh,19353843
major-ninth,22235454
major,3540446476
major-seventh,2839475156
major-seventh,283942444751
minor-seventh,28384345
minor-seventh,2838434750
dominant,2838414447
major-seventh,2839475156
minor-seventh,283843475055
minor-seventh,2838434752
major-seventh,28394447
dominant,283842
minor-seventh,2838475055
dominant,2838444753
dominant,2838384145
dominant-13th,28404349
dominant-13th,2838444952
minor-seventh,2838475055
dominant,28384247
dominant,2838414447
minor-seventh,2838434755
dominant,2838414447
minor-seventh,28434750
dominant-ninth,16384247
suspended-fourth,2838424752
dominant,2838444952
major-seventh,2839475156
dominant-ninth,2838424450
major-seventh,283942444751
minor-seventh,28384345
minor-seventh,2838434750
dominant,2838414447
major-seventh,2839475156
dominant,162638414447
minor-seventh,283843475055
minor-seventh,2838434752
major-seventh,2839404447
dominant,283842
minor-seventh,2838475055
minor-seventh,2838434750
dominant,2838444753
suspended-fourth,28384245
minor-13th,28404349
dominant-13th,2838444952
dominant,283838414447
minor-seventh,2838475055
dominant,28384247
dominant,2838414447
minor-seventh,313542
dominant,20303538
dominant-13th,28444954
dominant-13th,32384249
minor-seventh,31353842
suspended-fourth,21313538
dominant-ninth,28444754
dominant-ninth,32384250
minor-seventh,313542
suspended-fourth,28384245
minor-seventh,283843475054
dominant-ninth,16384245
dominant,28404752
dominant,3240475052
dominant,28384447
half-diminished,2837404346
dominant,2838444852
minor-seventh,404348
dominant,28293840
major,28354452
minor-seventh,28354350
minor,28354352
dominant,32384147
minor,2831353840
half-diminished,28343846
major,28354454
minor,1835404347
major,28354452
minor-seventh,28354350
minor,284352
dominant,33394347
dominant,323841
minor,28313540
major,284454
minor-seventh,28353843
dominant,32414752
minor-seventh,28353845
dominant-13th,27333839
dominant-13th,38444449
major-ninth,3235394245
dominant-13th,2838414449
major,28354452
minor-seventh,28354350
minor,28384352
dominant,2832384247
minor,2838434752
half-diminished,2428343746
major,3032353742
dominant,1632384149
major-sixth,1642444752
minor-seventh,1638404347
dominant,1638414447
minor-seventh,2843475054
major,285354
dominant,16323841
minor-seventh,28434750
dominant,16384150
major-ninth,284447515459
dominant,3238435152
minor-seventh,28475057
dominant,1641444752
minor-seventh,28435053
dominant,23404549
major-seventh,28444751
minor-seventh,28384352
dominant,163844
dominant,355664
minor-seventh,2326283138
major-sixth,16404449
suspended-fourth,16384045
dominant,163740
dominant,1628404549
major,16284452
minor,16285255
dominant,165256
dominant,333842
major,354044
dominant,35565962
minor-seventh,38404347
major-sixth,1628404449
minor-seventh,213840434750
major,323740
major,2335596468
dominant,203252565964
minor-seventh,3135384043
major,404447
major,2335475256
suspended-fourth,1628384047
suspended-fourth,16286164
major,1628475256
major-sixth,164951
dominant,2628333552
minor,162855
major,3540475859
dominant,28323861
dominant,2832355256
major,304456
major,284040444752
minor-seventh,354450525659
minor-seventh,28404347505255
major,16333740
major,16323540
suspended-fourth,162838424547
suspended-fourth,16286164
major,1628444752
minor-seventh,353843
suspended-fourth,284245
dominant-ninth,26293235
major-seventh,353944
minor-seventh,28384347
dominant,28384450
minor-seventh,2838434754
major-seventh,353944
minor-seventh,2835384043
minor-seventh,28353843
dominant,28384245
major-seventh,28353944
dominant-ninth,32424447
minor-seventh,2631353843
suspended-fourth,28384245
dominant,28414447
major-seventh,353944
suspended-fourth,28353843
suspended-fourth,28424552
major-seventh,28394244
half-diminished,2838465055
suspended-fourth,28384245
minor-seventh,283643
suspended-fourth,2838424547
minor-seventh,353843
suspended-fourth,284245
dominant-ninth,26293235
major-seventh,353944
minor-seventh,28384347
dominant,28384450
major-seventh,283944
major-seventh,28353944
minor-seventh,2835384043
minor-seventh,28353843
minor-seventh,28384347
minor-ninth,28384246
suspended-fourth,28424547
dominant,2835384247
major-seventh,163240
dominant,2828424552
minor-seventh,283843475055
suspended-fourth,1638424550
dominant,28414447
major-seventh,2839444754
major-seventh,2839444751
dominant,2838434750
minor-seventh,2838434750
major-seventh,2839444751
dominant,28475055
suspended-fourth,28414550
suspended-fourth,28384247
minor-seventh,28353842
half-diminished,28343842
dominant-ninth,2838444650
minor-seventh,353843
suspended-fourth,284245
dominant,26293235
major-seventh,353944
minor-seventh,28384347
dominant,28384450
major-seventh,28394044
dominant,16263033
minor-seventh,28384347
minor-seventh,28384347
suspended-fourth,28384246
dominant-ninth,28424550
half-diminished,353845
suspended-fourth,28384247
dominant,2838414447
major-seventh,163240
dominant,2838424552
major-seventh,283240
major-ninth,32394247
minor-seventh,28353843
major-seventh,28353944
minor-seventh,28353843
major-ninth,32394247
major,25323540
major,283845
major-seventh,284452
dominant,23283238
major-seventh,28353944
major-ninth,27394247
minor-seventh,28404550
major-seventh,40475156
half-diminished,2837404346
diminished,40465055
major,37444752
dominant-ninth,284246
major,33444752
major,32475256
minor-seventh,28353843
major-seventh,28353944
minor-seventh,28475055
half-diminished,2834374043
minor-seventh,28353843
dominant-ninth,38424752
minor-seventh,28353843
major-ninth,32394247
dominant-ninth,28384246
dominant-ninth,28384247
major-sixth,28495459
major-seventh,233544
suspended-fourth,28424550
minor-seventh,28353843
major-ninth,32394247
major,25303540
dominant,28384450
major-seventh,22404451
minor-ninth,28434754
dominant,28444855
major-seventh,35475056
half-diminished,4046495255
diminished,40465055
major,37444752
minor-13th,37475255
major,33444752
major,354044
half-diminished,32363944
minor-seventh,353843
half-diminished,3134374043
minor-seventh,28353843
dominant-ninth,16384247
minor-seventh,28353843
major-seventh,28353944
minor-seventh,28353843
minor-seventh,28353843
suspended-fourth,2838424547
dominant,1638414447
major-seventh,28475156
minor-seventh,30313540
minor-seventh,28475055
major-seventh,353944
major-ninth,32424752
minor-seventh,28384350
half-diminished,28525561
minor-seventh,2843475055
dominant-ninth,2838555962
suspended-fourth,28455056
minor-seventh,16475055
suspended-fourth,2838475057
dominant,2838475458
major-minor,283844485257
minor-seventh,1628515559
major-minor,3132363943
dominant,4041444752
minor-ninth,283841434750
suspended-fourth,2838475057
minor-seventh,28353843
minor-seventh,28353843
major-seventh,28353944
minor-ninth,28353843
minor-seventh,28384346
minor-seventh,28384347
major-seventh,163944
suspended-fourth,283854
suspended-fourth,283842
minor-seventh,2838475055
minor-seventh,2838424347
minor-seventh,2838475055
minor-seventh,283847
major-ninth,2839424449
suspended-fourth,2838424549
suspended-fourth,2838424549
minor-seventh,2838424347
minor-seventh,283843475055
minor-seventh,1635384347
major-ninth,2839424449
suspended-fourth,28424552
dominant-ninth,26303240
suspended-fourth,28424552
dominant,303240
minor-seventh,162631353842
minor-seventh,162631353842
dominant,28384448
minor,28424347
minor-seventh,2835364043
major-seventh,28353944
minor-ninth,2831384347
major-ninth,28394042
major,3239424447
minor-seventh,2835384043
major,283844495256
major-ninth,16353942
minor-seventh,2835384343
minor-seventh,2838404350
dominant-ninth,16384247
major-ninth,2839424449
minor-seventh,283843475055
minor-seventh,2838424347
minor-seventh,2838424347
minor-seventh,2838424347
minor-seventh,283843475055
minor-seventh,1635384347
major-sixth,37424447
major-sixth,32353742
major-sixth,32353742
major-sixth,37404247
major,165963
major,286366
major,285761
major,285659
major,16232832354044
major,28354044475256
major,28354044475256
major,165963
major,286366
major,285761
major,283559
major,16232832354044
major,28354044475256
major,28354044475256
major,165963
major,286366
major,285761
major,16232832354044
major,28354044475256
major,28354044475256
major,165963
major,286366
major,285761
minor-seventh,1623313843
minor-seventh,16313843
dominant-ninth,285054
minor-seventh,2838435962
dominant-13th,283844495761
major-13th,35444954565963
minor-seventh,2831384350
dominant-13th,283238424549
augmented-seventh,2832384448
major-seventh,283237424751
dominant,283543455057
major,165963
major,286366
major,285761
major,16232832354044
major,28354044475256
major,28354044475256
major,165963
major,286366
major,285761
major-sixth,37424447
major-sixth,32353742
major-sixth,32353742
major-sixth,32353742
major,284447
major,235054
major,234552
major,165259
major,233547
major-sixth,37424447
major-sixth,32353742
major-sixth,32353742
major-sixth,32353742
major-sixth,37424447
major-sixth,32353742
major-sixth,32353742
major-sixth,37424447
major-sixth,32353742
major-sixth,32353742
major-sixth,32353742
major,162832
major,284044
major,284447
major,162832
major,284044
major,284649
major,162832
major,284044
major,164044
major,284044
major-sixth,37424447
major-sixth,32353742
major-sixth,32353742
major-sixth,37424447
major-sixth,32353742
major-sixth,32353742
major-sixth,32353742
major-sixth,163740424447
major-seventh,28394449
minor-seventh,28384347
minor-seventh,283845
dominant,344450
minor-seventh,28384345
dominant,34445052
major-seventh,28394447
major-sixth,28374756
minor-seventh,2831353843
dominant,2838414449
major-seventh,283944
dominant,28384246
minor-seventh,28384348
dominant,29384449
dominant,1626323538
dominant,2832384244
minor-seventh,2838444855
dominant,2832414450
minor-seventh,2838424752
dominant,2832384248
minor-seventh,2838434752
dominant,283238414449
minor-seventh,2838475055
dominant,2832384250
major-seventh,2839475156
minor-seventh,2831384247
dominant,323740
major-seventh,28394044
minor-seventh,2838475055
minor-seventh,2831384247
dominant,2838414450
minor-seventh,2831384247
dominant,2938444750
major-seventh,2832394447
minor-seventh,2831384346
dominant,1626323641
minor-seventh,2838475055
minor-seventh,26475055
minor-seventh,2838465255
dominant,2838404247
minor-seventh,2831384247
dominant,2838444956
minor-seventh,2831353845
dominant,2838414452
major-seventh,28394449
minor-seventh,28384347
minor-seventh,283845
dominant,344450
minor-seventh,28384345
dominant,34445052
major-seventh,28394447
major-sixth,28374756
minor-seventh,2831353843
dominant,2838414449
major-seventh,283944
dominant,28384246
major-seventh,32424752
dominant-13th,28384449
minor-seventh,2838444852
dominant,2832384247
minor-seventh,2838434752
dominant,2832384247
suspended-fourth,28384756
dominant,2838444952
minor-seventh,2838434752
dominant-13th,29384956
dominant,2832384247
major-seventh,28353944
major-seventh,263540
minor-seventh,28353843
minor-seventh,2632354247
diminished-seventh,2834404348
dominant,2838424649
minor-seventh,28384243
dominant-13th,2838444649
minor-seventh,28384345
dominant-ninth,2832384247
dominant,384147
dominant,28384346
minor-seventh,28384347
minor-seventh,28384348
minor-seventh,28384349
minor-seventh,28384350
minor-seventh,28394451
major-seventh,2839444751
dominant-13th,2838505356
suspended-fourth,2838505357
major-seventh,284749
minor-seventh,16384043
minor-seventh,2838404347
diminished,2836404348
minor-ninth,26353843
minor-ninth,33586164
dominant,2838414448
dominant,283847505356
major-seventh,28394447
minor-seventh,163135
major,29354044
major,29354044
major,29354044
major,294044
minor-seventh,283843
dominant-ninth,28384246
dominant,28545659
minor-ninth,28384244
dominant,2838414449
minor-seventh,28384043
minor-seventh,284345
dominant-ninth,28384244
minor-seventh,2838434750
dominant,28384147
dominant-13th,2838444754
major-seventh,2839475156
major-seventh,283944
dominant,28384044
major-seventh,28353944
minor-11th,2838404345
dominant,28384244
minor-seventh,28384043
dominant,32414447
dominant-ninth,28353842
dominant-ninth,283847505456
dominant-ninth,35384244
dominant-ninth,283847505456
dominant-ninth,35384244
dominant-13th,26323744
dominant,2838444856
major-seventh,28475156
dominant,16384246
dominant,2838424649
diminished,2836404348
minor-11th,2831384245
minor-11th,384245
dominant-ninth,2838444952
dominant-ninth,323642
half-diminished,28434649
major-seventh,283538
dominant-ninth,1626303240
major,3232364043
dominant-ninth,2630323538
suspended-fourth,28333840
dominant,283846
suspended-fourth,2838424547
minor-seventh,19414548
minor-sixth,1631404347
major-minor,1631394347
minor-seventh,1631384347
minor-sixth,1631374347
minor-sixth,1631404347
major-minor,1631394347
minor-seventh,1631384347
minor-sixth,1631374347
minor-sixth,1631374247
major-minor,1631394247
minor-seventh,1631384247
minor-sixth,1631374247
half-diminished,16263443
dominant,2630323749
major-minor,2843515459
minor-seventh,283843505459
minor-sixth,283743495459
half-diminished,3134384055
dominant,26303237
minor-seventh,283843475057
dominant,2838444953
major-seventh,2839424447
dominant,2838384450
major-seventh,28394244
dominant,2026303237
dominant,28384144
minor-sixth,1631353740
dominant,2838444855
minor-sixth,1631374247
major-minor,1631394247
minor-seventh,1631384247
minor-sixth,1631374247
half-diminished,16263443
half-diminished,3438404567
dominant,26323540
major-minor,2843515459
minor-seventh,283843505459
minor-sixth,283743495459
half-diminished,3438404555
minor-seventh,283843475057
dominant,29323538384447
major-seventh,283235
dominant,2932353850
major-seventh,2728323544
half-diminished,3438404550
dominant,262932364444
minor-sixth,3135374252
half-diminished,3440455057
dominant,2632374249
dominant,283438444855
minor-seventh,28434754
dominant,32505259
minor-seventh,26434754
half-diminished,16343845
minor-seventh,28343845
dominant,35414452
minor-seventh,28434754
dominant,32505359
minor-seventh,26555966
dominant,28465057
suspended-fourth,26414448
dominant,28424447
minor-seventh,28384345
major-seventh,2839444754
major-sixth,30404449
major-seventh,2839444754
minor-seventh,28384247
dominant,28384247
major-seventh,2839444754
half-diminished,2838444753
dominant,2838444753
major-seventh,28353944
major-seventh,28353844
dominant,2838444752
major-seventh,28353944
dominant,283841
major-seventh,28353944
dominant,2838424552
minor-seventh,28384245
dominant,28353844
major-seventh,28353944
minor-seventh,28353843
dominant,2838424649
minor-ninth,2838424547
dominant,283842
dominant,163841
major-seventh,2839444754
minor-sixth,30404349
major-seventh,2333374045
major-seventh,28353944
major-sixth,30434952
minor-seventh,28313542
minor-seventh,253135
half-diminished,2131343740
half-diminished,28313437
dominant,163840
minor-seventh,21313542
half-diminished,28313437
dominant,1638414447
major,2839434751
major,2828353944
dominant-ninth,2832384252
minor-seventh,2828353850
dominant,2838404761
dominant-ninth,2832384256
minor-sixth,282835384347
dominant,233033374044
dominant-ninth,2832384252
minor-seventh,282835384755
suspended-fourth,2828384757
dominant,262832374454
minor-ninth,283840555966
minor-ninth,262630313547
half-diminished,2828343852
dominant,284455
minor-seventh,2828353850
dominant,232333384249
dominant-ninth,283238425264
minor-seventh,282835385062
dominant,262830323761
dominant-ninth,2832384271
minor-seventh,2828353866
minor-sixth,2828353866
dominant,283259
dominant-ninth,2832384252
minor-seventh,2828384755
suspended-fourth,2828384757
dominant,2628303237444754
half-diminished,2828343855
dominant,284459
minor-seventh,2828353850
half-diminished,2631343850
dominant,323847
minor-seventh,354047505967
dominant-ninth,323842474756
dominant,283847495459
dominant,28303640
minor-sixth,31374042
dominant,2838525661
major,28425659
dominant,28313852
half-diminished,28313334384355
dominant,28324052
minor-seventh,28313538475255
half-diminished,293435394447
dominant,28384157
minor-seventh,283135384755
dominant-ninth,323842475256
dominant,2838495459
dominant,2630363840
minor-sixth,313742
dominant,283852525661
major,28525659
dominant,2837385255
half-diminished,28313334384355
dominant,19324052
minor-seventh,28283538475255
minor-ninth,283135384252
dominant,283249
major,28285659
dominant-ninth,283238424756
minor-seventh,2828353847
major,2835394447
dominant-ninth,2832384247
dominant,284149
minor-seventh,283540
dominant,2628303237
dominant-ninth,2832384256
dominant,40444752
minor-seventh,28354347
major,2835394447
minor-ninth,283843475264
dominant-ninth,28323842475459
dominant,32415264
minor-seventh,282835385567
dominant,28283538555966
major,2835404475
dominant-ninth,2832384271
dominant,284168
minor-sixth,28374062
dominant,2628303756
dominant-ninth,2832384264
dominant,202956
minor-sixth,28374064
major,28284961
dominant,354759
minor-sixth,2837404254
minor-ninth,283135384256
dominant,283257
minor-ninth,28313566
dominant,284474
minor-sixth,28374067
minor-ninth,283135384269
dominant,283256
major,2835404471
dominant-ninth,2832384261
dominant,324156
dominant,2628323756
major,28286768
dominant-ninth,28283871
dominant,23323659
minor-ninth,283135384267
dominant,283259
major,2835404463
dominant,2832384254
minor-sixth,283755
minor-ninth,283135384247
dominant,28324749
minor-ninth,2628313545
half-diminished,2828343845
dominant,284452
minor-sixth,283742
half-diminished,26283134384350
minor-seventh,282835384755
dominant-ninth,323842474756
dominant,2838495459
dominant,26293036
minor-sixth,31374042
dominant,283850525661
major,285659
dominant,28385255
half-diminished,283334384355
dominant,22324052
minor-seventh,282938475255
half-diminished,292935394447
dominant,2838415057
minor-seventh,28313538475255
dominant-ninth,323842475256
dominant,374150
dominant,2838495459
dominant,26303036
minor-sixth,313742
dominant,283842525661
major,285659
dominant,2838525455
half-diminished,283438404355
dominant,32384052
minor-seventh,283843434752
minor-ninth,283135384252
dominant,283249
dominant-ninth,283238424756
minor-seventh,2828353847
major,2835394447
dominant-ninth,2832384247
dominant,354149
minor-seventh,283540
dominant,2628303237
dominant-ninth,2832384256
dominant,40444752
minor-seventh,2835404347
major,2835394447
minor-ninth,283843475264
dominant-ninth,283238424759
dominant,294052
minor-seventh,282835385567
dominant,28283538555966
dominant,23233033505461
dominant-ninth,28323842525964
minor-seventh,282835385062
dominant,28384073
dominant-ninth,283238425668
dominant,334045
minor-sixth,282835385559
dominant,233033375256
dominant-ninth,283238425264
minor-seventh,282835385567
suspended-fourth,28283538576469
dominant,2628303237546166
minor-ninth,283840667178
minor-ninth,262630313559
half-diminished,2828343864
dominant,284467
minor-seventh,2828353862
dominant,232330334956
dominant-ninth,283238425264
minor-seventh,282835385062
dominant,28384073
dominant-ninth,283238425668
dominant,334045
minor-seventh,28283538556267
minor-sixth,313764
dominant,282956
dominant-ninth,283238425264
minor-seventh,28283538556267
suspended-fourth,28283538576469
dominant,26283237546166
minor-ninth,283840667178
minor-ninth,262630313559
half-diminished,2828343864
dominant,284467
minor-seventh,2828353862
dominant,232330334956
minor-ninth,283840667178
dominant-ninth,2832384268
minor-seventh,2828353862
dominant,232330334956
minor-ninth,28384047505459
dominant-ninth,2832384256
minor-seventh,283850
minor-ninth,16282840434752
major-seventh,1632394247
minor-11th,283843475257
dominant-13th,2838424449
dominant-13th,2026283034
major-seventh,1632394247
minor-seventh,2838434754
dominant-13th,162638424449
dominant-13th,2632374246
major-13th,2839444954
major-13th,2839444954
minor-ninth,283843475054
dominant-13th,283237384247
dominant-13th,3238424449
dominant,38414448
minor-11th,163150545762
major-13th,394244495459
dominant-13th,3842444956
major-ninth,323739424751
dominant-13th,3842444958
major-13th,323739424751
minor-seventh,28384357
dominant-13th,2630323749
major-seventh,3942444756
minor-ninth,28384257
dominant-ninth,3235384261
major-seventh,27283247
minor-ninth,28384259
dominant-ninth,32384259
minor-seventh,2831384757
dominant,2630323544
dominant,2629323653
major-13th,394244495657
dominant,2630323742
major-seventh,32394247
major-seventh,3942444956
minor-seventh,26313540
dominant,32384250
minor-seventh,26313546
dominant,32384247
dominant,32384250
minor-seventh,3842434761
dominant,2630323750
dominant,26323641
major,32394252
major,32394254
dominant,26303237
major,3235394254
dominant-13th,2025303540
dominant-13th,283538424449
dominant-13th,163237394247
minor-seventh,2630313550
dominant,323845
minor-seventh,2630313550
dominant,323842
major,2728323551
major,2728323547
minor-seventh,26313545
dominant,32384261
dominant,2630323742
major,3539404452
major-seventh,2832374247
dominant,32384247495456
major-seventh,28323942444752
minor-seventh,3135384245
dominant,2630323744
major-seventh,3942444754
minor-seventh,26283135
dominant,32353842
minor-seventh,26283135
dominant,32353842
major-seventh,2728323539
minor-seventh,2628313543
dominant,37384244
minor-seventh,2835384345
dominant-ninth,30323840
major-seventh,27283240
dominant-ninth,3235384249
major-seventh,3942444959
dominant,3842444956
major-seventh,2832394249
dominant,384244495461
major-minor,313539434754
major-seventh,28374451545659
dominant,283544
dominant-13th,2838414449
dominant,28324344
dominant,28384450
dominant,283841
minor-seventh,283843
dominant,164044
minor-seventh,283843
dominant,164044
major,2835374244
dominant,28384446
dominant,28384446
minor-seventh,283843
minor-seventh,283843
minor-seventh,283543
minor,28353843
minor-seventh,2831384047
minor-seventh,2831384047
major-seventh,28353844
major-seventh,28353944
major-seventh,283944
dominant,283844
major-seventh,28353844
major-seventh,28353944
major-seventh,283544
major-seventh,283544
dominant,28384446
major-seventh,28353944
major,283544
major,283544
major,28353944
major-ninth,28394454
dominant,28384453
minor-seventh,28384354
dominant,28384446
minor-seventh,28384354
major,28445061
major-ninth,28394454
dominant,28384448
minor-sixth,28313742
dominant,28323843
minor-sixth,28434954
minor-sixth,16313742
major-seventh,28394458
dominant,28384455
minor-seventh,1631384247
dominant,163844
minor-seventh,16313845
dominant,28415056
major-seventh,28394246
dominant,2838444855
minor-sixth,1631374245
minor-seventh,2831384255
major,405659
major,324254
minor-sixth,31354752
major,355257
major-sixth,30404449
major,3544475154
diminished-seventh,323940434651
minor-seventh,334552555962
dominant,2847505256
suspended-fourth,284054
major,20444754
major,32404754
minor-sixth,314043474952
major,355257
major-sixth,28323537
major-ninth,28353942
suspended-fourth,2838424547
suspended-fourth,28385457
dominant,29414553
dominant,32384147
minor,284347
minor-ninth,284245
minor-sixth,404755
diminished-seventh,235054
minor,285559
minor-seventh,28475057
suspended-fourth,28384347
dominant-ninth,283848545660
dominant,2847505459
major,405256
major,32424454
major,355257
minor,31434752
major,32404754
diminished-seventh,28374349
minor-seventh,2838434750
dominant,28384756
major,20283544
dominant,32384047
major-sixth,285661
minor-sixth,31354352
major,35444754
diminished-seventh,32404649
suspended-fourth,284257
major,2835404452
major,28283544
dominant,35384044
major,2835404452
minor-seventh,2831384247
dominant,2838444952
minor-seventh,2831384247
dominant,2838444952
minor-seventh,2831384247
dominant,2838444952
minor-seventh,384247
dominant,2838444952
half-diminished,354245
dominant,2832424750
minor-seventh,313542
dominant,2832384247
major,2832374247
half-diminished,28313846
dominant,28384752
major,2832374247
minor-seventh,28354350
major-seventh,28394447
minor-seventh,2831353845
dominant,3538404447
minor-seventh,2831353845
dominant,3538404447
major-seventh,2832353947
minor-seventh,2831353840
dominant,3538404452
minor-seventh,2831353845
dominant,3538404447
minor-seventh,2831353845
dominant,3538404447
dominant,3033353847
minor-seventh,28313552
dominant,20262840
minor-seventh,2831384247
dominant,2838444952
minor-seventh,384247
dominant,2838444952
minor-seventh,2831384247
dominant,2838444952
minor-seventh,384247
dominant,2838444952
half-diminished,354245
dominant,2832424750
minor-seventh,313542
dominant,2832384247
major,2832374247
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,353840404243454545474850
suspended-fourth,374042424445474747495052
suspended-fourth,404345454748505050525355
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
